year,month,day,Population,GDP,Renewable_energy,Price,Gas Consumption
2020,April,20,446737601.3333333,15561280958526.48,20.62,6.62,291.7
2020,April,19,446737601.3333333,15561280958526.48,20.62,6.746666666666667,220.5
2020,April,18,446737601.3333333,15561280958526.48,20.62,6.873333333333333,301.9
2020,April,17,446737601.3333333,15561280958526.48,20.62,7.0,231.4
2020,April,16,446737601.3333333,15561280958526.48,20.62,6.905,285.3
2020,April,15,446737601.3333333,15561280958526.48,20.62,6.65,602.1
2020,April,14,446737601.3333333,15561280958526.48,20.62,6.88,592.6
2020,April,13,446737601.3333333,15561280958526.48,20.62,7.28,197.2
2020,April,12,446737601.3333333,15561280958526.48,20.62,7.28,108.9
2020,April,11,446737601.3333333,15561280958526.48,20.62,7.28,126.3
2020,April,10,446737601.3333333,15561280958526.48,20.62,7.28,176.2
2020,April,9,446737601.3333333,15561280958526.48,20.62,7.28,246.5
2020,April,8,446737601.3333333,15561280958526.48,20.62,7.26,332.9
2020,April,7,446737601.3333333,15561280958526.48,20.62,7.29,415.0
2020,April,6,446737601.3333333,15561280958526.48,20.62,7.29,480.0
2020,April,5,446737601.3333333,15561280958526.48,20.62,7.166666666666667,509.7
2020,April,4,446737601.3333333,15561280958526.48,20.62,7.043333333333333,732.8
2020,April,3,446737601.3333333,15561280958526.48,20.62,6.92,1494.0
2020,April,2,446737601.3333333,15561280958526.48,20.62,6.93,1784.5
2020,April,1,446737601.3333333,15561280958526.48,20.62,6.825,2602.8
2020,March,31,446664812.0,15593923331921.691,20.43625,6.9,3994.4
2020,March,30,446664812.0,15593923331921.691,20.43625,6.89,3625.7
2020,March,29,446664812.0,15593923331921.691,20.43625,7.0,1964.8
2020,March,28,446664812.0,15593923331921.691,20.43625,7.109999999999999,1283.3
2020,March,27,446664812.0,15593923331921.691,20.43625,7.22,2103.0
2020,March,26,446664812.0,15593923331921.691,20.43625,7.575,3237.8
2020,March,25,446664812.0,15593923331921.691,20.43625,7.75,3426.4
2020,March,24,446664812.0,15593923331921.691,20.43625,7.91,3188.3
2020,March,23,446664812.0,15593923331921.691,20.43625,7.85,3279.6
2020,March,22,446664812.0,15593923331921.691,20.43625,7.998333333333333,2205.6
2020,March,21,446664812.0,15593923331921.691,20.43625,8.146666666666667,1754.9
2020,March,20,446664812.0,15593923331921.691,20.43625,8.295,1783.5
2020,March,19,446664812.0,15593923331921.691,20.43625,8.54,2008.9
2020,March,18,446664812.0,15593923331921.691,20.43625,8.27,1882.7
2020,March,17,446664812.0,15593923331921.691,20.43625,8.47,2209.7
2020,March,16,446664812.0,15593923331921.691,20.43625,8.74,2684.7
2020,March,15,446664812.0,15593923331921.691,20.43625,8.923333333333334,1979.7
2020,March,14,446664812.0,15593923331921.691,20.43625,9.106666666666666,2474.2
2020,March,13,446664812.0,15593923331921.691,20.43625,9.29,3025.9
2020,March,12,446664812.0,15593923331921.691,20.43625,9.32,2250.3
2020,March,11,446664812.0,15593923331921.691,20.43625,9.37,2496.5
2020,March,10,446664812.0,15593923331921.691,20.43625,8.99,3235.5
2020,March,9,446664812.0,15593923331921.691,20.43625,8.62,3866.7
2020,March,8,446664812.0,15593923331921.691,20.43625,8.628333333333332,2527.2
2020,March,7,446664812.0,15593923331921.691,20.43625,8.636666666666667,2991.5
2020,March,6,446664812.0,15593923331921.691,20.43625,8.645,4479.0
2020,March,5,446664812.0,15593923331921.691,20.43625,8.85,5190.4
2020,March,4,446664812.0,15593923331921.691,20.43625,8.91,5459.5
2020,March,3,446664812.0,15593923331921.691,20.43625,9.17,5065.6
2020,March,2,446664812.0,15593923331921.691,20.43625,8.885,5064.9
2020,March,1,446664812.0,15593923331921.691,20.43625,8.881666666666666,3343.0
2020,February,29,446592022.6666667,15626565705316.9,20.2525,8.878333333333334,3389.7
2020,February,28,446592022.6666667,15626565705316.9,20.2525,8.875,5531.2
2020,February,27,446592022.6666667,15626565705316.9,20.2525,8.87,6563.0
2020,February,26,446592022.6666667,15626565705316.9,20.2525,9.07,5957.6
2020,February,25,446592022.6666667,15626565705316.9,20.2525,9.01,3943.4
2020,February,24,446592022.6666667,15626565705316.9,20.2525,9.045,3739.6
2020,February,23,446592022.6666667,15626565705316.9,20.2525,9.166666666666666,2664.9
2020,February,22,446592022.6666667,15626565705316.9,20.2525,9.288333333333334,3161.7
2020,February,21,446592022.6666667,15626565705316.9,20.2525,9.41,4572.7
2020,February,20,446592022.6666667,15626565705316.9,20.2525,9.56,4788.2
2020,February,19,446592022.6666667,15626565705316.9,20.2525,9.57,5094.8
2020,February,18,446592022.6666667,15626565705316.9,20.2525,9.38,4656.1
2020,February,17,446592022.6666667,15626565705316.9,20.2525,9.255,3894.3
2020,February,16,446592022.6666667,15626565705316.9,20.2525,9.13,2503.2
2020,February,15,446592022.6666667,15626565705316.9,20.2525,9.005,2911.8
2020,February,14,446592022.6666667,15626565705316.9,20.2525,8.88,5134.7
2020,February,13,446592022.6666667,15626565705316.9,20.2525,8.89,6156.4
2020,February,12,446592022.6666667,15626565705316.9,20.2525,8.72,5764.8
2020,February,11,446592022.6666667,15626565705316.9,20.2525,8.555,5467.4
2020,February,10,446592022.6666667,15626565705316.9,20.2525,8.645,4647.2
2020,February,9,446592022.6666667,15626565705316.9,20.2525,8.786666666666667,3865.6
2020,February,8,446592022.6666667,15626565705316.9,20.2525,8.928333333333333,4853.4
2020,February,7,446592022.6666667,15626565705316.9,20.2525,9.07,5993.0
2020,February,6,446592022.6666667,15626565705316.9,20.2525,9.15,7267.6
2020,February,5,446592022.6666667,15626565705316.9,20.2525,9.31,6490.2
2020,February,4,446592022.6666667,15626565705316.9,20.2525,9.365,5309.6
2020,February,3,446592022.6666667,15626565705316.9,20.2525,9.21,4488.7
2020,February,2,446592022.6666667,15626565705316.9,20.2525,9.391666666666667,3064.1
2020,February,1,446592022.6666667,15626565705316.9,20.2525,9.573333333333334,3315.0
2020,January,31,446519233.3333333,15659208078712.111,20.06875,9.755,5060.7
2020,January,30,446519233.3333333,15659208078712.111,20.06875,9.78,6669.9
2020,January,29,446519233.3333333,15659208078712.111,20.06875,10.15,7405.7
2020,January,28,446519233.3333333,15659208078712.111,20.06875,10.79,7499.1
2020,January,27,446519233.3333333,15659208078712.111,20.06875,10.53,7122.7
2020,January,26,446519233.3333333,15659208078712.111,20.06875,10.506666666666666,6258.7
2020,January,25,446519233.3333333,15659208078712.111,20.06875,10.483333333333334,7095.0
2020,January,24,446519233.3333333,15659208078712.111,20.06875,10.46,8558.5
2020,January,23,446519233.3333333,15659208078712.111,20.06875,10.43,8541.8
2020,January,22,446519233.3333333,15659208078712.111,20.06875,10.46,8710.9
2020,January,21,446519233.3333333,15659208078712.111,20.06875,10.775,8851.6
2020,January,20,446519233.3333333,15659208078712.111,20.06875,10.81375,8365.7
2020,January,19,446519233.3333333,15659208078712.111,20.06875,10.8525,7007.2
2020,January,18,446519233.3333333,15659208078712.111,20.06875,10.89125,6392.6
2020,January,17,446519233.3333333,15659208078712.111,20.06875,10.93,6441.6
2020,January,16,446519233.3333333,15659208078712.111,20.06875,11.12,6381.9
2020,January,15,446519233.3333333,15659208078712.111,20.06875,11.18,6155.7
2020,January,14,446519233.3333333,15659208078712.111,20.06875,11.3,6146.3
2020,January,13,446519233.3333333,15659208078712.111,20.06875,12.055,5900.4
2020,January,12,446519233.3333333,15659208078712.111,20.06875,12.016666666666666,5038.9
2020,January,11,446519233.3333333,15659208078712.111,20.06875,11.978333333333333,5160.9
2020,January,10,446519233.3333333,15659208078712.111,20.06875,11.94,5476.4
2020,January,9,446519233.3333333,15659208078712.111,20.06875,12.18,5871.8
2020,January,8,446519233.3333333,15659208078712.111,20.06875,11.965,6186.4
2020,January,7,446519233.3333333,15659208078712.111,20.06875,11.93,6625.1
2020,January,6,446519233.3333333,15659208078712.111,20.06875,12.28,6042.5
2020,January,5,446519233.3333333,15659208078712.111,20.06875,12.513333333333334,4718.3
2020,January,4,446519233.3333333,15659208078712.111,20.06875,12.746666666666666,4589.0
2020,January,3,446519233.3333333,15659208078712.111,20.06875,12.98,4808.8
2020,January,2,446519233.3333333,15659208078712.111,20.06875,12.07,5797.1
2020,January,1,446519233.3333333,15659208078712.111,20.06875,12.06,4647.2
2019,December,31,446446444.0,15691850452107.32,19.885,12.05,3624.2
2019,December,30,446446444.0,15691850452107.32,19.885,12.29,3751.5
2019,December,29,446446444.0,15691850452107.32,19.885,12.45,3114.3
2019,December,28,446446444.0,15691850452107.32,19.885,12.61,2643.4
2019,December,27,446446444.0,15691850452107.32,19.885,12.77,2333.4
2019,December,26,446446444.0,15691850452107.32,19.885,12.605,1439.5
2019,December,25,446446444.0,15691850452107.32,19.885,12.6075,1032.4
2019,December,24,446446444.0,15691850452107.32,19.885,12.61,1299.5
2019,December,23,446446444.0,15691850452107.32,19.885,13.025,1509.3
2019,December,22,446446444.0,15691850452107.32,19.885,13.428333333333333,1285.8
2019,December,21,446446444.0,15691850452107.32,19.885,13.831666666666667,1193.8
2019,December,20,446446444.0,15691850452107.32,19.885,14.235,1619.8
2019,December,19,446446444.0,15691850452107.32,19.885,15.005,1853.5
2019,December,18,446446444.0,15691850452107.32,19.885,14.95,2535.0
2019,December,17,446446444.0,15691850452107.32,19.885,14.46,3051.0
2019,December,16,446446444.0,15691850452107.32,19.885,13.89,3296.3
2019,December,15,446446444.0,15691850452107.32,19.885,13.860000000000001,2339.5
2019,December,14,446446444.0,15691850452107.32,19.885,13.83,2529.2
2019,December,13,446446444.0,15691850452107.32,19.885,13.8,4199.2
2019,December,12,446446444.0,15691850452107.32,19.885,14.77,5192.8
2019,December,11,446446444.0,15691850452107.32,19.885,14.04,4918.4
2019,December,10,446446444.0,15691850452107.32,19.885,14.53,4244.0
2019,December,9,446446444.0,15691850452107.32,19.885,14.89,3585.1
2019,December,8,446446444.0,15691850452107.32,19.885,14.973333333333334,1828.5
2019,December,7,446446444.0,15691850452107.32,19.885,15.056666666666667,2532.6
2019,December,6,446446444.0,15691850452107.32,19.885,15.14,4133.4
2019,December,5,446446444.0,15691850452107.32,19.885,15.41,4688.7
2019,December,4,446446444.0,15691850452107.32,19.885,15.88,4492.0
2019,December,3,446446444.0,15691850452107.32,19.885,15.77,3976.6
2019,December,2,446446444.0,15691850452107.32,19.885,15.81,3881.9
2019,December,1,446446444.0,15691850452107.32,19.885,15.983333333333333,2484.1
2019,November,30,446426620.0833333,15715756246522.668,19.81925,16.156666666666666,2106.5
2019,November,29,446426620.0833333,15715756246522.668,19.81925,16.33,1721.0
2019,November,28,446426620.0833333,15715756246522.668,19.81925,16.155,1358.9
2019,November,27,446426620.0833333,15715756246522.668,19.81925,15.98,1826.4
2019,November,26,446426620.0833333,15715756246522.668,19.81925,15.85,1730.6
2019,November,25,446426620.0833333,15715756246522.668,19.81925,16.23,2209.6
2019,November,24,446426620.0833333,15715756246522.668,19.81925,16.17,1323.2
2019,November,23,446426620.0833333,15715756246522.668,19.81925,16.11,1520.9
2019,November,22,446426620.0833333,15715756246522.668,19.81925,16.05,2794.1
2019,November,21,446426620.0833333,15715756246522.668,19.81925,15.62,4222.8
2019,November,20,446426620.0833333,15715756246522.668,19.81925,15.59,4013.0
2019,November,19,446426620.0833333,15715756246522.668,19.81925,15.29,3864.5
2019,November,18,446426620.0833333,15715756246522.668,19.81925,15.23,2906.5
2019,November,17,446426620.0833333,15715756246522.668,19.81925,15.391666666666667,1662.0
2019,November,16,446426620.0833333,15715756246522.668,19.81925,15.553333333333333,1831.3
2019,November,15,446426620.0833333,15715756246522.668,19.81925,15.715,2484.9
2019,November,14,446426620.0833333,15715756246522.668,19.81925,15.67,2606.3
2019,November,13,446426620.0833333,15715756246522.668,19.81925,15.45,2367.7
2019,November,12,446426620.0833333,15715756246522.668,19.81925,15.54,2163.7
2019,November,11,446426620.0833333,15715756246522.668,19.81925,15.85,1750.1
2019,November,10,446426620.0833333,15715756246522.668,19.81925,15.879999999999999,754.4
2019,November,9,446426620.0833333,15715756246522.668,19.81925,15.91,710.1
2019,November,8,446426620.0833333,15715756246522.668,19.81925,15.94,1192.8
2019,November,7,446426620.0833333,15715756246522.668,19.81925,16.12,722.0
2019,November,6,446426620.0833333,15715756246522.668,19.81925,16.28,556.5
2019,November,5,446426620.0833333,15715756246522.668,19.81925,16.79,608.3
2019,November,4,446426620.0833333,15715756246522.668,19.81925,16.48,329.4
2019,November,3,446426620.0833333,15715756246522.668,19.81925,16.38,267.6
2019,November,2,446426620.0833333,15715756246522.668,19.81925,16.28,381.2
2019,November,1,446426620.0833333,15715756246522.668,19.81925,16.18,838.8
2019,October,31,446406796.1666667,15739662040938.016,19.753500000000003,16.14,2098.3
2019,October,30,446406796.1666667,15739662040938.016,19.753500000000003,13.78,1712.1
2019,October,29,446406796.1666667,15739662040938.016,19.753500000000003,13.84,1524.6
2019,October,28,446406796.1666667,15739662040938.016,19.753500000000003,14.39,828.5
2019,October,27,446406796.1666667,15739662040938.016,19.753500000000003,14.67,180.5
2019,October,26,446406796.1666667,15739662040938.016,19.753500000000003,14.950000000000001,148.0
2019,October,25,446406796.1666667,15739662040938.016,19.753500000000003,15.23,403.6
2019,October,24,446406796.1666667,15739662040938.016,19.753500000000003,15.655,371.1
2019,October,23,446406796.1666667,15739662040938.016,19.753500000000003,15.41,476.8
2019,October,22,446406796.1666667,15739662040938.016,19.753500000000003,15.6,651.3
2019,October,21,446406796.1666667,15739662040938.016,19.753500000000003,15.61,468.2
2019,October,20,446406796.1666667,15739662040938.016,19.753500000000003,15.728333333333333,223.6
2019,October,19,446406796.1666667,15739662040938.016,19.753500000000003,15.846666666666666,225.4
2019,October,18,446406796.1666667,15739662040938.016,19.753500000000003,15.965,691.9
2019,October,17,446406796.1666667,15739662040938.016,19.753500000000003,16.02,498.5
2019,October,16,446406796.1666667,15739662040938.016,19.753500000000003,16.07,289.3
2019,October,15,446406796.1666667,15739662040938.016,19.753500000000003,16.07,277.7
2019,October,14,446406796.1666667,15739662040938.016,19.753500000000003,16.04,307.8
2019,October,13,446406796.1666667,15739662040938.016,19.753500000000003,16.071666666666665,150.7
2019,October,12,446406796.1666667,15739662040938.016,19.753500000000003,16.103333333333335,452.6
2019,October,11,446406796.1666667,15739662040938.016,19.753500000000003,16.135,549.6
2019,October,10,446406796.1666667,15739662040938.016,19.753500000000003,15.85,653.1
2019,October,9,446406796.1666667,15739662040938.016,19.753500000000003,15.57,871.4
2019,October,8,446406796.1666667,15739662040938.016,19.753500000000003,15.64,745.2
2019,October,7,446406796.1666667,15739662040938.016,19.753500000000003,15.505,862.4
2019,October,6,446406796.1666667,15739662040938.016,19.753500000000003,15.593333333333334,316.8
2019,October,5,446406796.1666667,15739662040938.016,19.753500000000003,15.681666666666667,298.2
2019,October,4,446406796.1666667,15739662040938.016,19.753500000000003,15.77,1020.9
2019,October,3,446406796.1666667,15739662040938.016,19.753500000000003,16.01,933.0
2019,October,2,446406796.1666667,15739662040938.016,19.753500000000003,16.005,505.0
2019,October,1,446406796.1666667,15739662040938.016,19.753500000000003,16.76,317.0
2019,September,30,446386972.25,15763567835353.363,19.68775,16.39,238.4
2019,September,29,446386972.25,15763567835353.363,19.68775,14.906666666666666,200.0
2019,September,28,446386972.25,15763567835353.363,19.68775,13.423333333333334,199.1
2019,September,27,446386972.25,15763567835353.363,19.68775,11.94,293.9
2019,September,26,446386972.25,15763567835353.363,19.68775,12.04,453.8
2019,September,25,446386972.25,15763567835353.363,19.68775,11.95,1037.7
2019,September,24,446386972.25,15763567835353.363,19.68775,12.34,699.0
2019,September,23,446386972.25,15763567835353.363,19.68775,12.245,605.7
2019,September,22,446386972.25,15763567835353.363,19.68775,12.4,244.1
2019,September,21,446386972.25,15763567835353.363,19.68775,12.555,270.8
2019,September,20,446386972.25,15763567835353.363,19.68775,12.71,659.0
2019,September,19,446386972.25,15763567835353.363,19.68775,12.26,1094.2
2019,September,18,446386972.25,15763567835353.363,19.68775,12.435,795.8
2019,September,17,446386972.25,15763567835353.363,19.68775,13.44,357.1
2019,September,16,446386972.25,15763567835353.363,19.68775,15.34,300.6
2019,September,15,446386972.25,15763567835353.363,19.68775,15.13,220.0
2019,September,14,446386972.25,15763567835353.363,19.68775,14.92,341.8
2019,September,13,446386972.25,15763567835353.363,19.68775,14.71,371.5
2019,September,12,446386972.25,15763567835353.363,19.68775,14.46,299.5
2019,September,11,446386972.25,15763567835353.363,19.68775,14.36,356.2
2019,September,10,446386972.25,15763567835353.363,19.68775,14.405,534.4
2019,September,9,446386972.25,15763567835353.363,19.68775,12.23,832.6
2019,September,8,446386972.25,15763567835353.363,19.68775,12.27,454.5
2019,September,7,446386972.25,15763567835353.363,19.68775,12.31,454.1
2019,September,6,446386972.25,15763567835353.363,19.68775,12.35,618.6
2019,September,5,446386972.25,15763567835353.363,19.68775,12.235,427.4
2019,September,4,446386972.25,15763567835353.363,19.68775,11.96,372.6
2019,September,3,446386972.25,15763567835353.363,19.68775,12.1,445.1
2019,September,2,446386972.25,15763567835353.363,19.68775,12.272499999999999,282.6
2019,September,1,446386972.25,15763567835353.363,19.68775,12.445,254.4
2019,August,31,446367148.3333333,15787473629768.713,19.622,12.6175,324.1
2019,August,30,446367148.3333333,15787473629768.713,19.622,12.79,321.2
2019,August,29,446367148.3333333,15787473629768.713,19.622,10.71,378.8
2019,August,28,446367148.3333333,15787473629768.713,19.622,10.23,644.1
2019,August,27,446367148.3333333,15787473629768.713,19.622,10.07,701.5
2019,August,26,446367148.3333333,15787473629768.713,19.622,10.31,507.2
2019,August,25,446367148.3333333,15787473629768.713,19.622,10.403333333333334,186.1
2019,August,24,446367148.3333333,15787473629768.713,19.622,10.496666666666666,212.3
2019,August,23,446367148.3333333,15787473629768.713,19.622,10.59,239.0
2019,August,22,446367148.3333333,15787473629768.713,19.622,10.99,258.8
2019,August,21,446367148.3333333,15787473629768.713,19.622,11.41,270.4
2019,August,20,446367148.3333333,15787473629768.713,19.622,11.215,412.9
2019,August,19,446367148.3333333,15787473629768.713,19.622,10.79,396.4
2019,August,18,446367148.3333333,15787473629768.713,19.622,10.844999999999999,289.9
2019,August,17,446367148.3333333,15787473629768.713,19.622,10.9,310.1
2019,August,16,446367148.3333333,15787473629768.713,19.622,10.955,324.2
2019,August,15,446367148.3333333,15787473629768.713,19.622,11.22,234.1
2019,August,14,446367148.3333333,15787473629768.713,19.622,11.18,349.9
2019,August,13,446367148.3333333,15787473629768.713,19.622,11.86,610.3
2019,August,12,446367148.3333333,15787473629768.713,19.622,11.42,414.7
2019,August,11,446367148.3333333,15787473629768.713,19.622,11.623333333333333,277.4
2019,August,10,446367148.3333333,15787473629768.713,19.622,11.826666666666666,289.8
2019,August,9,446367148.3333333,15787473629768.713,19.622,12.03,351.3
2019,August,8,446367148.3333333,15787473629768.713,19.622,12.075,345.3
2019,August,7,446367148.3333333,15787473629768.713,19.622,11.41,338.2
2019,August,6,446367148.3333333,15787473629768.713,19.622,10.95,457.3
2019,August,5,446367148.3333333,15787473629768.713,19.622,11.46,391.7
2019,August,4,446367148.3333333,15787473629768.713,19.622,11.645000000000001,278.9
2019,August,3,446367148.3333333,15787473629768.713,19.622,11.83,329.2
2019,August,2,446367148.3333333,15787473629768.713,19.622,12.015,489.5
2019,August,1,446367148.3333333,15787473629768.713,19.622,12.36,611.8
2019,July,31,446347324.4166667,15811379424184.06,19.556250000000002,11.0,549.6
2019,July,30,446347324.4166667,15811379424184.06,19.556250000000002,9.79,379.0
2019,July,29,446347324.4166667,15811379424184.06,19.556250000000002,9.81,307.0
2019,July,28,446347324.4166667,15811379424184.06,19.556250000000002,9.860000000000001,160.9
2019,July,27,446347324.4166667,15811379424184.06,19.556250000000002,9.91,234.8
2019,July,26,446347324.4166667,15811379424184.06,19.556250000000002,9.96,590.8
2019,July,25,446347324.4166667,15811379424184.06,19.556250000000002,10.025,441.5
2019,July,24,446347324.4166667,15811379424184.06,19.556250000000002,10.07,481.4
2019,July,23,446347324.4166667,15811379424184.06,19.556250000000002,10.75,460.0
2019,July,22,446347324.4166667,15811379424184.06,19.556250000000002,10.16,427.8
2019,July,21,446347324.4166667,15811379424184.06,19.556250000000002,10.378333333333334,220.2
2019,July,20,446347324.4166667,15811379424184.06,19.556250000000002,10.596666666666666,301.3
2019,July,19,446347324.4166667,15811379424184.06,19.556250000000002,10.815,630.7
2019,July,18,446347324.4166667,15811379424184.06,19.556250000000002,10.735,711.6
2019,July,17,446347324.4166667,15811379424184.06,19.556250000000002,10.99,901.0
2019,July,16,446347324.4166667,15811379424184.06,19.556250000000002,11.41,830.0
2019,July,15,446347324.4166667,15811379424184.06,19.556250000000002,12.895,259.0
2019,July,14,446347324.4166667,15811379424184.06,19.556250000000002,13.023333333333333,188.6
2019,July,13,446347324.4166667,15811379424184.06,19.556250000000002,13.151666666666666,225.7
2019,July,12,446347324.4166667,15811379424184.06,19.556250000000002,13.28,258.8
2019,July,11,446347324.4166667,15811379424184.06,19.556250000000002,13.13,450.9
2019,July,10,446347324.4166667,15811379424184.06,19.556250000000002,12.135,464.9
2019,July,9,446347324.4166667,15811379424184.06,19.556250000000002,11.76,654.9
2019,July,8,446347324.4166667,15811379424184.06,19.556250000000002,11.88,448.2
2019,July,7,446347324.4166667,15811379424184.06,19.556250000000002,11.656666666666668,188.1
2019,July,6,446347324.4166667,15811379424184.06,19.556250000000002,11.433333333333334,264.6
2019,July,5,446347324.4166667,15811379424184.06,19.556250000000002,11.21,294.2
2019,July,4,446347324.4166667,15811379424184.06,19.556250000000002,10.75,297.3
2019,July,3,446347324.4166667,15811379424184.06,19.556250000000002,10.29,584.3
2019,July,2,446347324.4166667,15811379424184.06,19.556250000000002,10.22,466.0
2019,July,1,446347324.4166667,15811379424184.06,19.556250000000002,10.365,217.2
2019,June,30,446327500.5,15835285218599.408,19.4905,10.281666666666666,525.7
2019,June,29,446327500.5,15835285218599.408,19.4905,10.198333333333334,326.1
2019,June,28,446327500.5,15835285218599.408,19.4905,10.115,409.5
2019,June,27,446327500.5,15835285218599.408,19.4905,9.375,503.5
2019,June,26,446327500.5,15835285218599.408,19.4905,9.62,453.8
2019,June,25,446327500.5,15835285218599.408,19.4905,9.845,498.2
2019,June,24,446327500.5,15835285218599.408,19.4905,10.2,325.9
2019,June,23,446327500.5,15835285218599.408,19.4905,10.253333333333332,142.8
2019,June,22,446327500.5,15835285218599.408,19.4905,10.306666666666667,215.3
2019,June,21,446327500.5,15835285218599.408,19.4905,10.36,308.6
2019,June,20,446327500.5,15835285218599.408,19.4905,10.15,360.1
2019,June,19,446327500.5,15835285218599.408,19.4905,10.48,446.3
2019,June,18,446327500.5,15835285218599.408,19.4905,11.04,461.1
2019,June,17,446327500.5,15835285218599.408,19.4905,11.57,489.8
2019,June,16,446327500.5,15835285218599.408,19.4905,11.486666666666666,138.2
2019,June,15,446327500.5,15835285218599.408,19.4905,11.403333333333334,179.7
2019,June,14,446327500.5,15835285218599.408,19.4905,11.32,537.7
2019,June,13,446327500.5,15835285218599.408,19.4905,11.39,528.6
2019,June,12,446327500.5,15835285218599.408,19.4905,11.14,620.7
2019,June,11,446327500.5,15835285218599.408,19.4905,11.2,616.0
2019,June,10,446327500.5,15835285218599.408,19.4905,11.8,304.4
2019,June,9,446327500.5,15835285218599.408,19.4905,11.706666666666667,303.3
2019,June,8,446327500.5,15835285218599.408,19.4905,11.613333333333333,276.5
2019,June,7,446327500.5,15835285218599.408,19.4905,11.52,398.2
2019,June,6,446327500.5,15835285218599.408,19.4905,11.105,337.6
2019,June,5,446327500.5,15835285218599.408,19.4905,11.6,428.0
2019,June,4,446327500.5,15835285218599.408,19.4905,11.91,376.0
2019,June,3,446327500.5,15835285218599.408,19.4905,11.1,254.3
2019,June,2,446327500.5,15835285218599.408,19.4905,11.136666666666667,93.1
2019,June,1,446327500.5,15835285218599.408,19.4905,11.173333333333334,133.6
2019,May,31,446307676.5833333,15859191013014.756,19.42475,11.21,137.3
2019,May,30,446307676.5833333,15859191013014.756,19.42475,11.47,306.3
2019,May,29,446307676.5833333,15859191013014.756,19.42475,12.22,257.1
2019,May,28,446307676.5833333,15859191013014.756,19.42475,12.52,337.8
2019,May,27,446307676.5833333,15859191013014.756,19.42475,12.4525,171.9
2019,May,26,446307676.5833333,15859191013014.756,19.42475,12.385,100.5
2019,May,25,446307676.5833333,15859191013014.756,19.42475,12.317499999999999,117.0
2019,May,24,446307676.5833333,15859191013014.756,19.42475,12.25,130.1
2019,May,23,446307676.5833333,15859191013014.756,19.42475,12.6,259.3
2019,May,22,446307676.5833333,15859191013014.756,19.42475,12.65,285.3
2019,May,21,446307676.5833333,15859191013014.756,19.42475,12.71,225.9
2019,May,20,446307676.5833333,15859191013014.756,19.42475,12.905,321.8
2019,May,19,446307676.5833333,15859191013014.756,19.42475,12.889999999999999,290.9
2019,May,18,446307676.5833333,15859191013014.756,19.42475,12.875,280.7
2019,May,17,446307676.5833333,15859191013014.756,19.42475,12.86,557.9
2019,May,16,446307676.5833333,15859191013014.756,19.42475,13.385,459.2
2019,May,15,446307676.5833333,15859191013014.756,19.42475,13.86,555.0
2019,May,14,446307676.5833333,15859191013014.756,19.42475,13.785,571.3
2019,May,13,446307676.5833333,15859191013014.756,19.42475,13.76,567.3
2019,May,12,446307676.5833333,15859191013014.756,19.42475,13.838333333333333,309.6
2019,May,11,446307676.5833333,15859191013014.756,19.42475,13.916666666666666,415.8
2019,May,10,446307676.5833333,15859191013014.756,19.42475,13.995,743.9
2019,May,9,446307676.5833333,15859191013014.756,19.42475,14.455,894.9
2019,May,8,446307676.5833333,15859191013014.756,19.42475,14.32,426.4
2019,May,7,446307676.5833333,15859191013014.756,19.42475,14.15,807.8
2019,May,6,446307676.5833333,15859191013014.756,19.42475,14.34,1023.8
2019,May,5,446307676.5833333,15859191013014.756,19.42475,14.415,454.3
2019,May,4,446307676.5833333,15859191013014.756,19.42475,14.49,280.8
2019,May,3,446307676.5833333,15859191013014.756,19.42475,14.565,464.3
2019,May,2,446307676.5833333,15859191013014.756,19.42475,14.37,316.3
2019,May,1,446307676.5833333,15859191013014.756,19.42475,14.055,246.8
2019,April,30,446287852.6666667,15883096807430.104,19.359,14.39,526.6
2019,April,29,446287852.6666667,15883096807430.104,19.359,14.525,660.5
2019,April,28,446287852.6666667,15883096807430.104,19.359,14.493333333333334,410.5
2019,April,27,446287852.6666667,15883096807430.104,19.359,14.461666666666666,199.5
2019,April,26,446287852.6666667,15883096807430.104,19.359,14.43,376.0
2019,April,25,446287852.6666667,15883096807430.104,19.359,14.54,235.9
2019,April,24,446287852.6666667,15883096807430.104,19.359,14.27,167.2
2019,April,23,446287852.6666667,15883096807430.104,19.359,14.42,205.3
2019,April,22,446287852.6666667,15883096807430.104,19.359,14.46,107.4
2019,April,21,446287852.6666667,15883096807430.104,19.359,14.46,83.5
2019,April,20,446287852.6666667,15883096807430.104,19.359,14.46,144.0
2019,April,19,446287852.6666667,15883096807430.104,19.359,14.46,196.7
2019,April,18,446287852.6666667,15883096807430.104,19.359,14.46,326.7
2019,April,17,446287852.6666667,15883096807430.104,19.359,15.195,516.0
2019,April,16,446287852.6666667,15883096807430.104,19.359,14.835,938.8
2019,April,15,446287852.6666667,15883096807430.104,19.359,15.01,847.0
2019,April,14,446287852.6666667,15883096807430.104,19.359,15.291666666666666,1019.1
2019,April,13,446287852.6666667,15883096807430.104,19.359,15.573333333333334,1204.3
2019,April,12,446287852.6666667,15883096807430.104,19.359,15.855,2011.8
2019,April,11,446287852.6666667,15883096807430.104,19.359,15.99,1639.0
2019,April,10,446287852.6666667,15883096807430.104,19.359,15.73,1380.9
2019,April,9,446287852.6666667,15883096807430.104,19.359,16.75,832.0
2019,April,8,446287852.6666667,15883096807430.104,19.359,15.96,496.8
